0.95,0.95,0.698,0.941,0.37399999999999994,0.752,0.356,0.536,0.761,0.4729999999999999,0.626,0.16699999999999998,0.22099999999999997,0.05,0.05,0.068,5
0.869,0.716,0.536,0.95,0.05,0.833,0.257,0.581,0.779,0.653,0.95,0.40099999999999997,0.761,0.086,0.239,0.05,9
0.05,0.815,0.39199999999999996,0.95,0.779,0.842,0.833,0.49999999999999994,0.8059999999999999,0.15799999999999997,0.572,0.05,0.527,0.248,0.95,0.26599999999999996,7
0.36499999999999994,0.734,0.563,0.95,0.95,0.878,0.662,0.644,0.779,0.39199999999999996,0.7879999999999999,0.131,0.33799999999999997,0.05,0.05,0.203,3
0.49999999999999994,0.8059999999999999,0.644,0.95,0.725,0.725,0.509,0.509,0.95,0.42799999999999994,0.9229999999999999,0.16699999999999998,0.49099999999999994,0.05,0.05,0.113,3
0.941,0.77,0.617,0.95,0.27499999999999997,0.734,0.761,0.662,0.95,0.608,0.9229999999999999,0.257,0.536,0.05,0.05,0.194,9
0.26599999999999996,0.644,0.43699999999999994,0.95,0.581,0.635,0.356,0.302,0.05,0.059000000000000004,0.194,0.149,0.572,0.05,0.95,0.059000000000000004,2
0.05,0.707,0.22099999999999997,0.941,0.698,0.95,0.6799999999999999,0.707,0.33799999999999997,0.48199999999999993,0.095,0.21199999999999997,0.46399999999999997,0.05,0.95,0.05,2
0.15799999999999997,0.743,0.22999999999999998,0.608,0.752,0.41,0.49999999999999994,0.05,0.059000000000000004,0.203,0.05,0.626,0.257,0.9319999999999999,0.95,0.95,5
0.05,0.46399999999999997,0.49099999999999994,0.626,0.752,0.833,0.95,0.95,0.869,0.725,0.815,0.49099999999999994,0.725,0.26599999999999996,0.851,0.05,1
0.14,0.824,0.356,0.644,0.662,0.356,0.356,0.05,0.086,0.284,0.05,0.6709999999999999,0.356,0.9049999999999999,0.95,0.95,5
0.707,0.608,0.527,0.95,0.05,0.698,0.7879999999999999,0.40099999999999997,0.95,0.05,0.185,0.176,0.518,0.563,0.86,0.8959999999999999,8
0.536,0.95,0.356,0.725,0.104,0.43699999999999994,0.05,0.149,0.6799999999999999,0.05,0.95,0.302,0.44599999999999995,0.46399999999999997,0.37399999999999994,0.239,6
0.149,0.95,0.05,0.6709999999999999,0.185,0.43699999999999994,0.833,0.4729999999999999,0.95,0.635,0.716,0.653,0.689,0.347,0.644,0.05,4
0.37399999999999994,0.878,0.113,0.7969999999999999,0.05,0.38299999999999995,0.284,0.05,0.743,0.104,0.95,0.46399999999999997,0.8059999999999999,0.851,0.37399999999999994,0.95,0
0.46399999999999997,0.95,0.14,0.7969999999999999,0.356,0.626,0.95,0.743,0.689,0.7879999999999999,0.49099999999999994,0.536,0.248,0.293,0.05,0.05,4
0.599,0.581,0.572,0.95,0.05,0.8059999999999999,0.44599999999999995,0.42799999999999994,0.77,0.05,0.122,0.095,0.347,0.44599999999999995,0.95,0.6799999999999999,8
0.95,0.8059999999999999,0.32899999999999996,0.95,0.05,0.842,0.122,0.6799999999999999,0.185,0.527,0.185,0.36499999999999994,0.05,0.203,0.05,0.05,1
0.33799999999999997,0.581,0.527,0.95,0.95,0.9049999999999999,0.761,0.46399999999999997,0.48199999999999993,0.05,0.887,0.22099999999999997,0.572,0.545,0.05,0.617,8
0.41,0.941,0.509,0.644,0.761,0.284,0.40099999999999997,0.05,0.05,0.293,0.122,0.743,0.46399999999999997,0.95,0.95,0.8959999999999999,5
0.05,0.9319999999999999,0.37399999999999994,0.95,0.77,0.815,0.662,0.42799999999999994,0.554,0.05,0.27499999999999997,0.257,0.49999999999999994,0.38299999999999995,0.95,0.33799999999999997,7
0.293,0.734,0.059000000000000004,0.42799999999999994,0.194,0.05,0.6799999999999999,0.077,0.95,0.41,0.878,0.8059999999999999,0.44599999999999995,0.95,0.05,0.707,0
0.05,0.05,0.32899999999999996,0.185,0.617,0.31999999999999995,0.842,0.518,0.95,0.761,0.7879999999999999,0.95,0.554,0.7879999999999999,0.761,0.626,9
0.31999999999999995,0.824,0.653,0.95,0.743,0.743,0.527,0.49999999999999994,0.752,0.41,0.95,0.203,0.554,0.05,0.05,0.095,3
0.31099999999999994,0.869,0.176,0.563,0.644,0.40099999999999997,0.31999999999999995,0.05,0.05,0.22099999999999997,0.077,0.698,0.40099999999999997,0.9229999999999999,0.95,0.95,5
0.743,0.9229999999999999,0.41,0.95,0.05,0.581,0.131,0.31099999999999994,0.8059999999999999,0.347,0.95,0.626,0.743,0.44599999999999995,0.48199999999999993,0.05,4
0.626,0.887,0.05,0.653,0.9229999999999999,0.653,0.851,0.95,0.176,0.6799999999999999,0.95,0.662,0.9139999999999999,0.37399999999999994,0.302,0.05,9
0.131,0.887,0.527,0.95,0.851,0.77,0.563,0.518,0.203,0.31999999999999995,0.05,0.095,0.49999999999999994,0.068,0.95,0.05,2
0.05,0.887,0.608,0.95,0.95,0.752,0.6709999999999999,0.43699999999999994,0.49999999999999994,0.095,0.36499999999999994,0.05,0.185,0.36499999999999994,0.824,0.38299999999999995,7
0.31999999999999995,0.833,0.194,0.545,0.662,0.41899999999999993,0.518,0.05,0.05,0.194,0.185,0.617,0.41899999999999993,0.95,0.95,0.9319999999999999,5
0.59,0.95,0.22999999999999998,0.734,0.05,0.40099999999999997,0.14,0.059000000000000004,0.6709999999999999,0.05,0.95,0.347,0.554,0.41,0.185,0.14,6
0.05,0.7969999999999999,0.31099999999999994,0.95,0.842,0.9049999999999999,0.626,0.6709999999999999,0.707,0.43699999999999994,0.95,0.16699999999999998,0.49999999999999994,0.059000000000000004,0.14,0.05,3
0.095,0.86,0.46399999999999997,0.9319999999999999,0.851,0.95,0.95,0.779,0.743,0.581,0.608,0.356,0.38299999999999995,0.176,0.05,0.05,3
0.95,0.941,0.653,0.95,0.26599999999999996,0.662,0.05,0.33799999999999997,0.293,0.05,0.941,0.122,0.743,0.41,0.131,0.545,6
0.4729999999999999,0.824,0.707,0.95,0.851,0.725,0.662,0.49099999999999994,0.95,0.302,0.7879999999999999,0.086,0.39199999999999996,0.05,0.05,0.16699999999999998,3
0.31099999999999994,0.698,0.45499999999999996,0.95,0.752,0.752,0.59,0.41899999999999993,0.27499999999999997,0.15799999999999997,0.05,0.086,0.49999999999999994,0.104,0.95,0.05,2
0.059000000000000004,0.842,0.05,0.536,0.581,0.32899999999999996,0.37399999999999994,0.05,0.149,0.302,0.086,0.662,0.302,0.9229999999999999,0.95,0.95,5
0.617,0.95,0.41,0.707,0.6799999999999999,0.617,0.95,0.743,0.761,0.716,0.545,0.48199999999999993,0.31099999999999994,0.257,0.05,0.05,4
0.149,0.878,0.554,0.95,0.7969999999999999,0.7879999999999999,0.518,0.581,0.833,0.40099999999999997,0.95,0.176,0.545,0.05,0.05,0.05,3
0.509,0.734,0.662,0.869,0.95,0.95,0.7969999999999999,0.77,0.581,0.59,0.356,0.41,0.14,0.22999999999999998,0.05,0.05,1
0.554,0.941,0.21199999999999997,0.698,0.05,0.26599999999999996,0.37399999999999994,0.05,0.815,0.257,0.95,0.6709999999999999,0.572,0.95,0.22099999999999997,0.716,0
0.05,0.725,0.4729999999999999,0.833,0.95,0.95,0.869,0.77,0.698,0.59,0.527,0.41,0.36499999999999994,0.22999999999999998,0.22099999999999997,0.05,1
0.203,0.95,0.05,0.716,0.104,0.37399999999999994,0.743,0.38299999999999995,0.95,0.617,0.707,0.9049999999999999,0.689,0.4729999999999999,0.725,0.05,4
0.41899999999999993,0.9139999999999999,0.203,0.734,0.49999999999999994,0.38299999999999995,0.32899999999999996,0.05,0.05,0.356,0.059000000000000004,0.824,0.49099999999999994,0.9319999999999999,0.95,0.95,5
0.22999999999999998,0.7879999999999999,0.608,0.95,0.95,0.779,0.662,0.536,0.7879999999999999,0.49999999999999994,0.851,0.22099999999999997,0.42799999999999994,0.05,0.05,0.16699999999999998,3
0.15799999999999997,0.752,0.41,0.95,0.716,0.743,0.518,0.41899999999999993,0.16699999999999998,0.176,0.05,0.203,0.49999999999999994,0.122,0.95,0.05,2
0.21199999999999997,0.707,0.05,0.707,0.14,0.26599999999999996,0.536,0.05,0.95,0.248,0.9049999999999999,0.689,0.518,0.95,0.095,0.8059999999999999,0
0.9229999999999999,0.95,0.41899999999999993,0.86,0.086,0.572,0.05,0.248,0.518,0.05,0.95,0.248,0.49099999999999994,0.39199999999999996,0.122,0.16699999999999998,6
0.563,0.617,0.95,0.95,0.05,0.869,0.37399999999999994,0.527,0.9049999999999999,0.194,0.068,0.05,0.095,0.37399999999999994,0.869,0.653,8
0.31999999999999995,0.779,0.833,0.95,0.95,0.9319999999999999,0.38299999999999995,0.824,0.46399999999999997,0.536,0.941,0.33799999999999997,0.581,0.068,0.05,0.05,5
0.15799999999999997,0.599,0.05,0.22999999999999998,0.44599999999999995,0.05,0.878,0.257,0.95,0.626,0.6799999999999999,0.95,0.185,0.878,0.05,0.518,0
0.05,0.8059999999999999,0.49999999999999994,0.95,0.698,0.761,0.38299999999999995,0.518,0.509,0.41899999999999993,0.95,0.293,0.608,0.077,0.077,0.05,3
0.05,0.95,0.599,0.95,0.95,0.887,0.617,0.626,0.37399999999999994,0.347,0.176,0.05,0.131,0.31099999999999994,0.4729999999999999,0.42799999999999994,7
0.95,0.761,0.653,0.95,0.284,0.734,0.41899999999999993,0.39199999999999996,0.4729999999999999,0.05,0.05,0.122,0.39199999999999996,0.39199999999999996,0.9139999999999999,0.572,8
0.38299999999999995,0.869,0.8059999999999999,0.95,0.95,0.9139999999999999,0.518,0.833,0.33799999999999997,0.563,0.716,0.39199999999999996,0.41899999999999993,0.059000000000000004,0.05,0.05,5
0.95,0.95,0.572,0.7969999999999999,0.32899999999999996,0.545,0.203,0.26599999999999996,0.43699999999999994,0.05,0.77,0.22099999999999997,0.49999999999999994,0.43699999999999994,0.05,0.40099999999999997,6
0.8959999999999999,0.761,0.41,0.95,0.16699999999999998,0.635,0.581,0.31999999999999995,0.653,0.05,0.05,0.203,0.45499999999999996,0.518,0.95,0.7969999999999999,8
0.05,0.7879999999999999,0.725,0.554,0.95,0.15799999999999997,0.248,0.05,0.248,0.41899999999999993,0.878,0.707,0.8059999999999999,0.95,0.068,0.77,8
0.77,0.95,0.37399999999999994,0.95,0.572,0.77,0.635,0.7879999999999999,0.7879999999999999,0.4729999999999999,0.95,0.176,0.527,0.05,0.05,0.113,9
0.36499999999999994,0.734,0.05,0.42799999999999994,0.149,0.05,0.635,0.095,0.95,0.41899999999999993,0.9229999999999999,0.815,0.49099999999999994,0.95,0.131,0.6709999999999999,0
0.356,0.95,0.239,0.734,0.05,0.36499999999999994,0.43699999999999994,0.31999999999999995,0.869,0.31099999999999994,0.95,0.41899999999999993,0.716,0.46399999999999997,0.653,0.05,4
0.05,0.725,0.32899999999999996,0.698,0.653,0.8059999999999999,0.95,0.95,0.8959999999999999,0.7879999999999999,0.77,0.536,0.662,0.293,0.554,0.05,1
0.86,0.689,0.95,0.95,0.27499999999999997,0.815,0.14,0.49999999999999994,0.77,0.608,0.941,0.527,0.626,0.203,0.05,0.05,9
0.05,0.9229999999999999,0.42799999999999994,0.95,0.653,0.689,0.527,0.36499999999999994,0.356,0.05,0.194,0.257,0.41,0.42799999999999994,0.95,0.42799999999999994,7
0.39199999999999996,0.8959999999999999,0.086,0.617,0.05,0.22999999999999998,0.41899999999999993,0.05,0.8059999999999999,0.22099999999999997,0.95,0.59,0.743,0.9319999999999999,0.33799999999999997,0.95,0
0.698,0.95,0.39199999999999996,0.842,0.068,0.563,0.05,0.22099999999999997,0.509,0.05,0.95,0.22999999999999998,0.545,0.356,0.15799999999999997,0.113,6
0.284,0.761,0.6709999999999999,0.95,0.878,0.815,0.554,0.554,0.86,0.42799999999999994,0.95,0.185,0.509,0.05,0.05,0.068,3
0.122,0.743,0.4729999999999999,0.95,0.95,0.9139999999999999,0.689,0.644,0.95,0.46399999999999997,0.941,0.16699999999999998,0.46399999999999997,0.05,0.05,0.16699999999999998,3
0.32899999999999996,0.707,0.545,0.95,0.545,0.527,0.347,0.176,0.05,0.05,0.31999999999999995,0.149,0.635,0.059000000000000004,0.95,0.059000000000000004,2
0.46399999999999997,0.95,0.239,0.815,0.05,0.59,0.26599999999999996,0.42799999999999994,0.662,0.44599999999999995,0.95,0.49099999999999994,0.734,0.27499999999999997,0.572,0.05,4
0.41899999999999993,0.6709999999999999,0.734,0.95,0.707,0.779,0.563,0.40099999999999997,0.46399999999999997,0.05,0.05,0.14,0.49999999999999994,0.131,0.95,0.14,1
0.33799999999999997,0.95,0.15799999999999997,0.734,0.05,0.48199999999999993,0.059000000000000004,0.239,0.40099999999999997,0.05,0.95,0.131,0.626,0.239,0.21199999999999997,0.077,6
0.194,0.86,0.131,0.599,0.49999999999999994,0.36499999999999994,0.257,0.05,0.095,0.36499999999999994,0.05,0.779,0.48199999999999993,0.9229999999999999,0.95,0.95,5
0.239,0.842,0.05,0.563,0.842,0.572,0.842,0.21199999999999997,0.185,0.05,0.122,0.42799999999999994,0.15799999999999997,0.7969999999999999,0.95,0.95,5
0.05,0.95,0.536,0.9319999999999999,0.869,0.815,0.689,0.518,0.608,0.203,0.716,0.05,0.95,0.33799999999999997,0.42799999999999994,0.38299999999999995,7
0.4729999999999999,0.887,0.059000000000000004,0.653,0.05,0.194,0.527,0.05,0.95,0.33799999999999997,0.9049999999999999,0.779,0.42799999999999994,0.95,0.113,0.608,0
0.39199999999999996,0.509,0.122,0.644,0.05,0.22099999999999997,0.42799999999999994,0.05,0.833,0.284,0.95,0.689,0.599,0.95,0.194,0.8059999999999999,0
0.9049999999999999,0.878,0.49999999999999994,0.95,0.239,0.743,0.716,0.833,0.95,0.824,0.6709999999999999,0.554,0.38299999999999995,0.284,0.05,0.05,9
0.21199999999999997,0.842,0.068,0.536,0.41,0.27499999999999997,0.068,0.05,0.05,0.31999999999999995,0.22999999999999998,0.6799999999999999,0.45499999999999996,0.95,0.95,0.887,5
0.40099999999999997,0.95,0.257,0.7879999999999999,0.05,0.518,0.059000000000000004,0.239,0.48199999999999993,0.05,0.95,0.194,0.6799999999999999,0.42799999999999994,0.104,0.545,6
0.248,0.95,0.059000000000000004,0.644,0.05,0.347,0.49999999999999994,0.33799999999999997,0.95,0.37399999999999994,0.7879999999999999,0.617,0.743,0.31999999999999995,0.689,0.05,4
0.077,0.9139999999999999,0.527,0.95,0.779,0.662,0.7969999999999999,0.302,0.698,0.05,0.95,0.356,0.509,0.41899999999999993,0.05,0.43699999999999994,7
0.05,0.635,0.39199999999999996,0.761,0.608,0.95,0.698,0.824,0.743,0.635,0.761,0.43699999999999994,0.7969999999999999,0.239,0.95,0.05,1
0.22099999999999997,0.779,0.05,0.41899999999999993,0.15799999999999997,0.05,0.536,0.059000000000000004,0.842,0.31099999999999994,0.95,0.689,0.698,0.95,0.32899999999999996,0.869,0
0.05,0.59,0.39199999999999996,0.77,0.77,0.95,0.95,0.878,0.77,0.6709999999999999,0.635,0.46399999999999997,0.545,0.257,0.545,0.05,1
0.41,0.698,0.194,0.49999999999999994,0.9139999999999999,0.6709999999999999,0.6799999999999999,0.95,0.05,0.707,0.635,0.563,0.95,0.4729999999999999,0.8959999999999999,0.05,9
0.95,0.95,0.617,0.752,0.302,0.527,0.05,0.293,0.086,0.05,0.59,0.059000000000000004,0.752,0.248,0.26599999999999996,0.239,6
0.347,0.572,0.22099999999999997,0.86,0.752,0.95,0.869,0.608,0.509,0.302,0.05,0.068,0.38299999999999995,0.059000000000000004,0.95,0.05,2
0.176,0.869,0.131,0.518,0.302,0.14,0.716,0.05,0.95,0.39199999999999996,0.824,0.779,0.43699999999999994,0.95,0.05,0.77,0
0.22999999999999998,0.815,0.608,0.95,0.689,0.698,0.45499999999999996,0.518,0.9319999999999999,0.4729999999999999,0.95,0.203,0.527,0.05,0.05,0.05,3
0.131,0.95,0.05,0.644,0.22999999999999998,0.27499999999999997,0.599,0.05,0.95,0.239,0.887,0.626,0.536,0.869,0.131,0.734,0
0.42799999999999994,0.7969999999999999,0.59,0.527,0.851,0.149,0.16699999999999998,0.05,0.05,0.347,0.743,0.563,0.95,0.878,0.21199999999999997,0.95,8
0.086,0.617,0.15799999999999997,0.185,0.518,0.05,0.878,0.185,0.95,0.617,0.698,0.95,0.302,0.9229999999999999,0.05,0.608,0
0.39199999999999996,0.8959999999999999,0.86,0.95,0.8959999999999999,0.761,0.581,0.563,0.662,0.347,0.95,0.15799999999999997,0.536,0.05,0.05,0.059000000000000004,3
0.248,0.545,0.14,0.59,0.05,0.21199999999999997,0.46399999999999997,0.05,0.851,0.302,0.95,0.6799999999999999,0.662,0.95,0.31099999999999994,0.6709999999999999,0
0.293,0.95,0.05,0.572,0.15799999999999997,0.095,0.608,0.05,0.95,0.40099999999999997,0.9229999999999999,0.869,0.48199999999999993,0.9229999999999999,0.21199999999999997,0.527,0
0.43699999999999994,0.8959999999999999,0.185,0.644,0.518,0.39199999999999996,0.22999999999999998,0.05,0.095,0.36499999999999994,0.05,0.7969999999999999,0.42799999999999994,0.95,0.95,0.9319999999999999,5
0.05,0.833,0.38299999999999995,0.95,0.22099999999999997,0.6799999999999999,0.095,0.42799999999999994,0.842,0.49099999999999994,0.95,0.572,0.8059999999999999,0.302,0.842,0.05,4
0.707,0.9319999999999999,0.36499999999999994,0.95,0.05,0.581,0.05,0.16699999999999998,0.689,0.122,0.95,0.45499999999999996,0.31099999999999994,0.41899999999999993,0.131,0.05,6
0.185,0.707,0.05,0.356,0.31999999999999995,0.05,0.779,0.059000000000000004,0.95,0.39199999999999996,0.833,0.752,0.44599999999999995,0.95,0.194,0.662,0
0.815,0.95,0.31999999999999995,0.8059999999999999,0.095,0.536,0.05,0.248,0.48199999999999993,0.05,0.95,0.239,0.644,0.4729999999999999,0.05,0.38299999999999995,6
0.05,0.842,0.26599999999999996,0.662,0.734,0.347,0.43699999999999994,0.05,0.31099999999999994,0.33799999999999997,0.8059999999999999,0.644,0.95,0.95,0.122,0.851,8
0.49999999999999994,0.9229999999999999,0.698,0.662,0.95,0.95,0.42799999999999994,0.824,0.887,0.698,0.851,0.48199999999999993,0.6799999999999999,0.113,0.05,0.05,9
0.42799999999999994,0.95,0.131,0.761,0.05,0.46399999999999997,0.48199999999999993,0.32899999999999996,0.95,0.46399999999999997,0.851,0.518,0.46399999999999997,0.31999999999999995,0.22099999999999997,0.05,4
0.113,0.95,0.05,0.554,0.509,0.38299999999999995,0.40099999999999997,0.05,0.131,0.185,0.095,0.608,0.42799999999999994,0.878,0.95,0.9139999999999999,5
0.95,0.743,0.878,0.95,0.49099999999999994,0.734,0.21199999999999997,0.48199999999999993,0.05,0.185,0.39199999999999996,0.05,0.725,0.257,0.31099999999999994,0.293,6
0.44599999999999995,0.644,0.653,0.95,0.77,0.608,0.4729999999999999,0.27499999999999997,0.095,0.05,0.05,0.077,0.49999999999999994,0.086,0.95,0.113,2
0.38299999999999995,0.95,0.48199999999999993,0.563,0.716,0.9229999999999999,0.293,0.9229999999999999,0.77,0.662,0.95,0.284,0.49099999999999994,0.05,0.05,0.248,9
0.95,0.851,0.41,0.7969999999999999,0.617,0.41,0.8059999999999999,0.05,0.05,0.113,0.527,0.527,0.77,0.95,0.077,0.752,8
0.45499999999999996,0.887,0.05,0.59,0.725,0.6709999999999999,0.851,0.31099999999999994,0.22099999999999997,0.05,0.185,0.43699999999999994,0.284,0.887,0.95,0.95,5
0.45499999999999996,0.95,0.14,0.653,0.113,0.194,0.554,0.05,0.95,0.32899999999999996,0.869,0.761,0.39199999999999996,0.9049999999999999,0.05,0.599,0
0.16699999999999998,0.662,0.185,0.31999999999999995,0.42799999999999994,0.05,0.824,0.22099999999999997,0.95,0.554,0.8059999999999999,0.86,0.347,0.95,0.05,0.707,0
0.49099999999999994,0.7969999999999999,0.122,0.563,0.05,0.203,0.509,0.05,0.887,0.302,0.95,0.6799999999999999,0.599,0.95,0.122,0.824,0
0.194,0.95,0.05,0.752,0.095,0.536,0.41899999999999993,0.33799999999999997,0.887,0.40099999999999997,0.95,0.48199999999999993,0.869,0.26599999999999996,0.851,0.05,4
0.248,0.887,0.05,0.9049999999999999,0.49999999999999994,0.9229999999999999,0.95,0.95,0.653,0.779,0.43699999999999994,0.554,0.302,0.302,0.31999999999999995,0.05,7
0.518,0.869,0.698,0.95,0.833,0.6799999999999999,0.563,0.43699999999999994,0.95,0.45499999999999996,0.86,0.185,0.43699999999999994,0.05,0.05,0.15799999999999997,3
0.9139999999999999,0.95,0.518,0.9049999999999999,0.48199999999999993,0.734,0.9139999999999999,0.9319999999999999,0.95,0.815,0.689,0.536,0.40099999999999997,0.27499999999999997,0.05,0.05,9
0.31099999999999994,0.707,0.554,0.95,0.662,0.689,0.45499999999999996,0.39199999999999996,0.149,0.15799999999999997,0.05,0.122,0.49999999999999994,0.104,0.95,0.05,2
0.176,0.8959999999999999,0.086,0.617,0.43699999999999994,0.37399999999999994,0.37399999999999994,0.05,0.14,0.293,0.05,0.698,0.4729999999999999,0.878,0.95,0.95,5
0.527,0.833,0.33799999999999997,0.4729999999999999,0.9319999999999999,0.626,0.6709999999999999,0.95,0.572,0.6709999999999999,0.95,0.599,0.689,0.077,0.05,0.05,9
0.662,0.95,0.26599999999999996,0.7969999999999999,0.05,0.41899999999999993,0.16699999999999998,0.05,0.59,0.077,0.941,0.31999999999999995,0.95,0.689,0.545,0.851,0
0.95,0.9319999999999999,0.59,0.95,0.31099999999999994,0.707,0.14,0.41899999999999993,0.104,0.104,0.46399999999999997,0.05,0.46399999999999997,0.293,0.05,0.31999999999999995,6
0.95,0.6799999999999999,0.572,0.95,0.14,0.725,0.05,0.26599999999999996,0.48199999999999993,0.05,0.95,0.22099999999999997,0.9229999999999999,0.662,0.45499999999999996,0.779,0
0.8059999999999999,0.95,0.581,0.941,0.194,0.698,0.05,0.42799999999999994,0.22999999999999998,0.15799999999999997,0.95,0.05,0.8959999999999999,0.248,0.086,0.293,6
0.95,0.95,0.527,0.779,0.27499999999999997,0.536,0.149,0.27499999999999997,0.39199999999999996,0.05,0.941,0.122,0.635,0.31099999999999994,0.05,0.27499999999999997,6
0.05,0.42799999999999994,0.31999999999999995,0.554,0.581,0.698,0.824,0.8959999999999999,0.95,0.95,0.77,0.662,0.608,0.36499999999999994,0.527,0.05,1
0.653,0.95,0.31999999999999995,0.86,0.05,0.563,0.41899999999999993,0.41,0.95,0.527,0.9319999999999999,0.653,0.644,0.356,0.41,0.05,4
0.707,0.815,0.32899999999999996,0.635,0.05,0.05,0.518,0.131,0.95,0.563,0.7879999999999999,0.95,0.779,0.752,0.39199999999999996,0.27499999999999997,0
0.302,0.7879999999999999,0.05,0.40099999999999997,0.31999999999999995,0.05,0.77,0.095,0.95,0.536,0.6799999999999999,0.941,0.248,0.95,0.113,0.49999999999999994,0
0.824,0.95,0.48199999999999993,0.761,0.16699999999999998,0.518,0.05,0.248,0.45499999999999996,0.05,0.95,0.194,0.734,0.41,0.104,0.36499999999999994,6
0.41,0.761,0.599,0.95,0.752,0.698,0.46399999999999997,0.41899999999999993,0.05,0.194,0.059000000000000004,0.095,0.599,0.059000000000000004,0.95,0.05,2
0.95,0.842,0.6709999999999999,0.95,0.22999999999999998,0.8059999999999999,0.6799999999999999,0.824,0.887,0.689,0.6799999999999999,0.44599999999999995,0.39199999999999996,0.22099999999999997,0.05,0.05,9
0.31999999999999995,0.9319999999999999,0.194,0.59,0.527,0.302,0.46399999999999997,0.05,0.16699999999999998,0.31099999999999994,0.05,0.662,0.293,0.9049999999999999,0.95,0.95,5
0.068,0.752,0.46399999999999997,0.941,0.95,0.95,0.743,0.734,0.8959999999999999,0.39199999999999996,0.8959999999999999,0.05,0.41899999999999993,0.077,0.05,0.302,3
0.05,0.42799999999999994,0.356,0.563,0.626,0.761,0.9049999999999999,0.95,0.95,0.815,0.779,0.563,0.608,0.302,0.45499999999999996,0.05,1
0.22099999999999997,0.95,0.086,0.743,0.05,0.509,0.46399999999999997,0.37399999999999994,0.95,0.4729999999999999,0.9139999999999999,0.49099999999999994,0.833,0.257,0.743,0.05,4
0.077,0.644,0.194,0.95,0.293,0.6709999999999999,0.176,0.33799999999999997,0.05,0.05,0.347,0.095,0.653,0.14,0.95,0.149,2
0.4729999999999999,0.95,0.41,0.7879999999999999,0.21199999999999997,0.49099999999999994,0.05,0.22099999999999997,0.527,0.22999999999999998,0.878,0.356,0.8959999999999999,0.36499999999999994,0.95,0.05,4
0.31099999999999994,0.39199999999999996,0.599,0.59,0.878,0.7969999999999999,0.95,0.95,0.707,0.734,0.49099999999999994,0.49999999999999994,0.27499999999999997,0.27499999999999997,0.05,0.05,1
0.05,0.617,0.41899999999999993,0.743,0.761,0.8959999999999999,0.95,0.95,0.815,0.716,0.725,0.48199999999999993,0.689,0.248,0.7879999999999999,0.05,1
0.05,0.518,0.518,0.7969999999999999,0.9229999999999999,0.95,0.869,0.545,0.8059999999999999,0.14,0.239,0.05,0.239,0.113,0.95,0.113,1
0.635,0.95,0.26599999999999996,0.8059999999999999,0.05,0.48199999999999993,0.131,0.14,0.599,0.05,0.95,0.26599999999999996,0.572,0.4729999999999999,0.068,0.46399999999999997,6
0.842,0.77,0.15799999999999997,0.77,0.95,0.95,0.95,0.869,0.635,0.662,0.31099999999999994,0.46399999999999997,0.104,0.257,0.05,0.05,1
0.16699999999999998,0.77,0.527,0.689,0.95,0.95,0.257,0.941,0.05,0.689,0.779,0.716,0.716,0.41,0.4729999999999999,0.05,9
0.05,0.761,0.509,0.581,0.95,0.31099999999999994,0.509,0.05,0.248,0.284,0.509,0.59,0.707,0.8959999999999999,0.131,0.95,8
